,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100
G23,0.420624913,0.279809795,0.288345488,0.425452955,0.202026251,0.258208466,0.222681708,0.420962074,0.259157135,0.230732888,0.249790123,0.220536406,0.212855829,0.247773271,0.209062193,0.2899232,0.216975195,0.269983213,0.28015384,0.252110158,0.221572104,0.295794139,1,0.61086987,0.302549394,0.189193755,0.197665068,0.321238151,0.459045386,0.222792122,0.248363599,0.29106378,0.261986233,0.22542298,0.216204958,0.218264014,0.342055771,0.238497676,0.212034436,0.188109277,0.26195774,0.203142557,0.274453299,0.2806945,0.237891347,0.240948229,0.342911307,0.464053652,0.315478404,0.26243409,0.24219483,0.260773487,0.270351839,0.236299796,0.228102319,0.189533775,0.292685899,0.308100123,0.26321198,0.295068674,0.346977008,0.431762744,0.219940712,0.217539258,0.232450254,0.249972446,0.304082333,0.359531231,0.478118425,0.250655059,0.447811437,0.556656144,0.46411555,0.683706353,0.269353704,0.458674077,0.596852221,0.223546214,0.234516202,0.25216433,0.207650579,0.190217338,0.216290054,0.236239742,0.200480184,0.229039018,0.326180329,0.221181396,0.533764383,0.259031206,0.183990469,0.174827599,0.239307517,0.204989921,0.277021879,0.218487321,0.204104323,0.225398061,0.244409137,0.340349712
G24,0.394208283,0.289695254,0.309090142,0.405831067,0.25045156,0.190089858,0.241300622,0.339012407,0.314934903,0.229732105,0.252574308,0.227610135,0.172351969,0.220500356,0.254236243,0.295621782,0.226617746,0.270277518,0.206431744,0.205492512,0.206417175,0.383976498,0.61086987,1,0.274598812,0.212877467,0.261312728,0.35298412,0.337516422,0.244612291,0.275715829,0.269580204,0.231495588,0.277633198,0.207990958,0.277188224,0.362696312,0.203125837,0.254276313,0.211921486,0.227381428,0.223121826,0.251702288,0.252428752,0.213642869,0.311939307,0.442564294,0.395688416,0.346415798,0.208067556,0.247889446,0.309688562,0.321051668,0.269434197,0.281211,0.183460342,0.330363311,0.30451019,0.253566815,0.283792633,0.425242752,0.386734362,0.192193243,0.254737685,0.230104639,0.305015295,0.360585862,0.322174542,0.428789226,0.256546647,0.473235013,0.403992056,0.306228852,0.567271082,0.27786877,0.348234117,0.397703062,0.187408145,0.256237775,0.240084759,0.280565641,0.232475674,0.217027308,0.27357357,0.222034686,0.219876329,0.215891787,0.204155781,0.50796223,0.238969531,0.217864225,0.173179522,0.245863756,0.259083904,0.205782661,0.180259714,0.214023156,0.23579419,0.249817985,0.248254666
G25,0.254753251,0.260023343,0.29884718,0.21328229,0.217700401,0.230532761,0.225028881,0.260790676,0.232562035,0.22861657,0.242012813,0.260696557,0.221711944,0.252242306,0.24921246,0.246202629,0.241625799,0.230140544,0.219326239,0.280053198,0.23749619,0.217247363,0.302549394,0.274598812,1,0.215611519,0.239024863,0.303208392,0.320287997,0.258223736,0.2624245,0.251859679,0.261138021,0.229071938,0.247249954,0.246945133,0.319715719,0.185212778,0.245283923,0.186758547,0.314031311,0.19672652,0.312779573,0.264718831,0.231471575,0.229009932,0.267738605,0.331883017,0.246581042,0.30065922,0.296783085,0.235918051,0.245321621,0.217810893,0.239323633,0.219405763,0.250120211,0.250588181,0.235195466,0.220990576,0.267913085,0.314716803,0.228882444,0.226307684,0.261453174,0.340253377,0.213427275,0.29377407,0.318698206,0.288233542,0.212964672,0.340703047,0.317887069,0.324498036,0.275584639,0.385337807,0.376398648,0.220112876,0.18041129,0.249513741,0.199887223,0.227821697,0.231024293,0.238412769,0.231093707,0.224572813,0.234460776,0.274851926,0.342067968,0.267169066,0.198889882,0.187011166,0.275353737,0.226474867,0.265498645,0.248756821,0.208578448,0.254814625,0.233963081,0.197420284
G26,0.274659106,0.222655106,0.193374224,0.185099171,0.218320439,0.211389502,0.217854,0.242572426,0.287488635,0.201864154,0.247964341,0.236632619,0.254284439,0.222608394,0.217552259,0.237787811,0.217546708,0.29601297,0.264232199,0.275361331,0.333866891,0.21130284,0.189193755,0.212877467,0.215611519,1,0.332528407,0.259525965,0.236753245,0.300611056,0.218027604,0.225185941,0.224051499,0.251752581,0.236218618,0.290776806,0.242076162,0.279154098,0.213065245,0.232119135,0.254924546,0.282987285,0.245070824,0.208074886,0.210880283,0.256889895,0.248261717,0.195019602,0.297188677,0.264825785,0.250508496,0.240964783,0.244867465,0.239189993,0.262310164,0.317888149,0.237515703,0.240499041,0.221943128,0.262510719,0.250308679,0.279118263,0.234875009,0.231065478,0.238480618,0.251627838,0.215387268,0.243403579,0.249498407,0.259996217,0.329441712,0.191547313,0.239089408,0.224218977,0.304117233,0.279761239,0.224211686,0.253388057,0.245439745,0.199539853,0.277750304,0.263956346,0.239253608,0.226909167,0.269125496,0.250559393,0.304624446,0.280820667,0.230990481,0.245763424,0.198934426,0.247522542,0.213303126,0.210264649,0.21230463,0.245691322,0.211361256,0.30573256,0.265649779,0.204230361
G27,0.216065335,0.272376282,0.219342609,0.241636065,0.234076855,0.239393949,0.187104236,0.228156778,0.36530931,0.222505812,0.234184753,0.207871775,0.167621294,0.229269936,0.26542334,0.218387086,0.25643272,0.234034153,0.185274871,0.271198363,0.287457968,0.232549893,0.197665068,0.261312728,0.239024863,0.332528407,1,0.307774067,0.242433262,0.388044034,0.258830688,0.307150198,0.247708879,0.375534787,0.223690091,0.241179496,0.269876939,0.258783279,0.21900172,0.193387446,0.213955567,0.242652877,0.277140182,0.254939207,0.219168552,0.257834827,0.25885447,0.300810262,0.225566391,0.273740817,0.222328983,0.250172823,0.228174385,0.263876216,0.240310551,0.23009193,0.228402956,0.274863159,0.256182229,0.246170608,0.286175281,0.245779816,0.24381109,0.225235287,0.349256537,0.20762311,0.239753291,0.259731075,0.223594295,0.277367115,0.269393307,0.242383346,0.199222018,0.19864195,0.251097319,0.249950751,0.216376541,0.227828195,0.283615082,0.27670586,0.212154113,0.247480353,0.244269064,0.257176425,0.237269208,0.227253109,0.228004045,0.267295076,0.285123512,0.259169068,0.203649848,0.254599832,0.234373219,0.257034065,0.230289328,0.239879378,0.226920365,0.252235817,0.25321673,0.236452785
G28,0.34762212,0.206295191,0.236166961,0.256179203,0.239418888,0.23173347,0.235070397,0.268968881,0.361858525,0.355942182,0.245881857,0.203865451,0.255679527,0.282615877,0.240554668,0.318859726,0.200203397,0.363342777,0.289783135,0.244296411,0.252854905,0.39510771,0.321238151,0.35298412,0.303208392,0.259525965,0.307774067,1,0.372715953,0.247803957,0.291265575,0.28384165,0.246072318,0.237612627,0.239564992,0.265656493,0.373179346,0.288576436,0.31323059,0.215889405,0.309835797,0.290087183,0.292889472,0.340834614,0.258396849,0.382209817,0.3738762,0.386633938,0.407061956,0.315828342,0.272637532,0.267795033,0.316271101,0.350308171,0.259629693,0.241783299,0.366674183,0.459419735,0.278400785,0.302448804,0.282896422,0.407399657,0.279161515,0.354471081,0.295827977,0.300992415,0.198310158,0.275853733,0.306096254,0.318207029,0.301524792,0.301918332,0.292478939,0.352371803,0.410654612,0.333679424,0.35348238,0.278621972,0.339882909,0.359683461,0.269403622,0.256384015,0.286184919,0.268274516,0.251362778,0.293015036,0.284841942,0.256897068,0.313559128,0.283418846,0.223036865,0.251998448,0.296416957,0.365142508,0.353813838,0.232987889,0.217604021,0.276037448,0.30912672,0.224830695
G29,0.458822775,0.216231438,0.2159625,0.249310811,0.199950655,0.233708609,0.171556607,0.346266803,0.258431953,0.236401695,0.296356631,0.204615935,0.209798597,0.258981279,0.225909352,0.362664995,0.224480822,0.245929032,0.303658998,0.238953076,0.208795219,0.28717789,0.459045386,0.337516422,0.320287997,0.236753245,0.242433262,0.372715953,1,0.20527036,0.280784125,0.28660051,0.223350204,0.232660502,0.219464268,0.307185864,0.597474365,0.223238678,0.266621184,0.171149737,0.269427597,0.258104345,0.222341979,0.234872845,0.237234025,0.244310283,0.392861902,0.497429815,0.324696568,0.268745452,0.244933615,0.286913933,0.328535674,0.228529956,0.269459275,0.259275091,0.298708275,0.322898819,0.207257188,0.35402144,0.336614883,0.445949225,0.22399113,0.257869801,0.192532597,0.208325669,0.261423269,0.321237193,0.577690768,0.263553042,0.495999361,0.676246004,0.536505032,0.54778045,0.367604933,0.343929581,0.432755196,0.232897628,0.23869467,0.266490315,0.239183131,0.244449878,0.283030262,0.227158705,0.207085977,0.242481907,0.255016556,0.238526457,0.287598075,0.247550582,0.211705529,0.197016966,0.24170164,0.238326273,0.287828226,0.233898258,0.237119732,0.225491793,0.285456788,0.245007192
G30,0.232951239,0.283774962,0.198887853,0.237606433,0.19644704,0.22913316,0.221968585,0.224815936,0.239294588,0.239978408,0.215710117,0.202284266,0.205445714,0.216008881,0.219646955,0.228061885,0.24255718,0.270830279,0.206222574,0.256662592,0.346117617,0.209319639,0.222792122,0.244612291,0.258223736,0.300611056,0.388044034,0.247803957,0.20527036,1,0.259769037,0.231187854,0.237777499,0.402807021,0.222169262,0.279745817,0.281088554,0.228922381,0.239785852,0.229698208,0.195486219,0.238194102,0.204476502,0.178959049,0.217416126,0.225696872,0.234851493,0.249620483,0.225725563,0.268607649,0.218662926,0.215139027,0.203031571,0.206147808,0.232059431,0.213825105,0.241619143,0.240551611,0.235868073,0.224844389,0.330170518,0.227605738,0.197641167,0.205422428,0.210453892,0.289194972,0.190894254,0.209998342,0.21885107,0.284982013,0.207041759,0.211008934,0.194627388,0.225544253,0.293881973,0.227085381,0.204643877,0.233596276,0.25491904,0.229289171,0.233259987,0.266429365,0.298797534,0.254271843,0.289067791,0.262863052,0.295509545,0.272094233,0.238074259,0.217088843,0.202159066,0.233015376,0.1959379,0.238974541,0.188993755,0.232552826,0.197906836,0.230895391,0.28901048,0.219216379
G31,0.409516456,0.239910944,0.24183646,0.260642191,0.220230487,0.228702963,0.185187854,0.326229376,0.294490228,0.281866767,0.267140443,0.235245387,0.236470691,0.232098889,0.238134768,0.259304952,0.270874425,0.201138407,0.276279471,0.265164332,0.230622186,0.198381495,0.248363599,0.275715829,0.2624245,0.218027604,0.258830688,0.291265575,0.280784125,0.259769037,1,0.248824933,0.214903975,0.211305709,0.187545384,0.340357131,0.26860005,0.254506772,0.264229633,0.241754526,0.275309168,0.335442156,0.2302772,0.370889453,0.234265574,0.222732002,0.291285533,0.219879653,0.247011244,0.291599884,0.323582883,0.237334083,0.221471208,0.198114046,0.219296097,0.26223729,0.246626176,0.265261822,0.358635673,0.302569947,0.317905673,0.297055602,0.240898757,0.286870794,0.277692355,0.309184653,0.199532306,0.275611962,0.239756674,0.298974373,0.273780459,0.289290551,0.219083658,0.270394147,0.270223777,0.249829078,0.260983691,0.261668663,0.268198098,0.207814948,0.308814959,0.269661714,0.277145943,0.236005995,0.235503317,0.276157749,0.258897002,0.228047152,0.328912893,0.225388706,0.244214604,0.246209417,0.255912369,0.252173856,0.278748308,0.238358699,0.218937126,0.26541828,0.224252135,0.235344928
G32,0.234700164,0.199402724,0.241197231,0.225639095,0.21380162,0.234244775,0.196381945,0.208350975,0.223553637,0.212988082,0.238688691,0.19407848,0.160099668,0.176058739,0.269159942,0.263380697,0.228583628,0.207761548,0.178421218,0.224157799,0.237352373,0.23496508,0.29106378,0.269580204,0.251859679,0.225185941,0.307150198,0.28384165,0.28660051,0.231187854,0.248824933,1,0.230961521,0.231991226,0.230593355,0.280245306,0.261172291,0.253567547,0.266377014,0.227318869,0.236276164,0.263705476,0.215774999,0.211949759,0.226556201,0.21137324,0.228569865,0.278084065,0.257073133,0.237455052,0.252818934,0.246892195,0.197838115,0.265139555,0.231976672,0.210752509,0.216928416,0.317506255,0.191386164,0.253165355,0.289193289,0.220633516,0.176478564,0.268027661,0.235731227,0.223968452,0.260515758,0.225002156,0.242388007,0.210368927,0.248447722,0.268821997,0.25896676,0.265086134,0.22226347,0.238940799,0.289831466,0.164358578,0.200982234,0.232156758,0.186863886,0.199704295,0.195836637,0.176159274,0.218086896,0.232835578,0.194431643,0.276073322,0.239221005,0.346548426,0.221707543,0.22731998,0.213673074,0.241824599,0.230355601,0.235544665,0.22070456,0.258398836,0.250457393,0.239872609
G33,0.237637946,0.244409879,0.243357273,0.208050781,0.241795857,0.185725716,0.209992304,0.226241997,0.251412751,0.218982676,0.224700662,0.221502859,0.226299386,0.230153879,0.229510453,0.225038427,0.242874355,0.217859812,0.220592936,0.205066269,0.253546892,0.293992354,0.261986233,0.231495588,0.261138021,0.224051499,0.247708879,0.246072318,0.223350204,0.237777499,0.214903975,0.230961521,1,0.250939268,0.253772497,0.215776467,0.251300716,0.22949463,0.195635236,0.218730924,0.188294781,0.215244126,0.215796492,0.161149302,0.209004422,0.226944279,0.304375489,0.250869952,0.229790963,0.250611009,0.228963474,0.245701821,0.268498581,0.263913345,0.234005838,0.219608486,0.199448748,0.210860082,0.194896811,0.242053227,0.219493504,0.251187529,0.207959927,0.206046128,0.21799664,0.265188985,0.22417936,0.262584751,0.24930945,0.231290412,0.233187947,0.281258329,0.221026171,0.240466655,0.210152262,0.220170632,0.246450151,0.18900519,0.201636266,0.194904243,0.187947917,0.209021442,0.251335354,0.201432621,0.231088542,0.208902451,0.202132494,0.218525589,0.298448316,0.203469295,0.181590094,0.203792836,0.218405261,0.222241305,0.197659925,0.224377895,0.232615803,0.212555905,0.279465776,0.23543258
G34,0.281384049,0.277418229,0.197437913,0.253822712,0.200275462,0.205153561,0.21228486,0.197880031,0.25230923,0.199152877,0.230919215,0.220196303,0.20072619,0.192666384,0.200191708,0.236813287,0.207655102,0.216879591,0.198771526,0.222976203,0.251993774,0.199459104,0.22542298,0.277633198,0.229071938,0.251752581,0.375534787,0.237612627,0.232660502,0.402807021,0.211305709,0.231991226,0.250939268,1,0.234182758,0.201061121,0.224424397,0.221878764,0.212648795,0.200112167,0.219800539,0.249602644,0.199192585,0.22775743,0.203614745,0.215508246,0.207940682,0.242930991,0.216962661,0.261905416,0.278234372,0.235419533,0.235421065,0.220688319,0.252347193,0.207467696,0.263985966,0.253151806,0.233598809,0.222152746,0.229510551,0.194710242,0.182797265,0.229894367,0.276854317,0.259529645,0.238806431,0.208086806,0.255713009,0.258206263,0.236207737,0.240911392,0.222389997,0.190291505,0.263149864,0.251802875,0.220447284,0.224381964,0.190595764,0.19342708,0.215716002,0.252421043,0.233828808,0.217402688,0.216960682,0.253328524,0.21156512,0.31418698,0.199307847,0.239679046,0.225825435,0.225248977,0.203724655,0.246220722,0.201666229,0.242083684,0.202433584,0.28955042,0.276434761,0.212763981
G35,0.225836171,0.23273091,0.214030538,0.244273981,0.183363079,0.22082422,0.272987459,0.1801974,0.215602795,0.246099053,0.24962589,0.222548442,0.210047452,0.181114614,0.239458441,0.221086965,0.202101859,0.200707579,0.216415621,0.2523857,0.229358246,0.210885439,0.216204958,0.207990958,0.247249954,0.236218618,0.223690091,0.239564992,0.219464268,0.222169262,0.187545384,0.230593355,0.253772497,0.234182758,1,0.190794822,0.233722232,0.256186698,0.248447623,0.228956794,0.201151847,0.184930407,0.197861189,0.21275009,0.197314044,0.223738568,0.202606887,0.281307285,0.21324814,0.219966208,0.220301061,0.20218039,0.209595883,0.188603865,0.226001202,0.254095977,0.191251561,0.206881889,0.238403238,0.254809479,0.228570689,0.20659721,0.210307286,0.242010907,0.205051144,0.233348174,0.201086358,0.218536917,0.237630342,0.222374611,0.248600647,0.217831477,0.237087168,0.20895459,0.20234001,0.207738119,0.210317913,0.269554706,0.199401448,0.217933927,0.247186787,0.202783348,0.207375721,0.213615767,0.211073286,0.209787158,0.198056602,0.261247518,0.249630575,0.280966871,0.206407343,0.199040814,0.218029419,0.233667107,0.211924536,0.229353053,0.195742825,0.243250327,0.215455868,0.200374828
G36,0.331265375,0.245512209,0.212525732,0.252682859,0.280229453,0.290586488,0.210811584,0.244911393,0.270697816,0.21853564,0.272195394,0.19424192,0.212085151,0.321434414,0.229487383,0.502726359,0.321300537,0.239346302,0.238618194,0.30732737,0.333130153,0.231534097,0.218264014,0.277188224,0.246945133,0.290776806,0.241179496,0.265656493,0.307185864,0.279745817,0.340357131,0.280245306,0.215776467,0.201061121,0.190794822,1,0.329323983,0.259942299,0.290255304,0.210175679,0.283163992,0.362105788,0.211071507,0.327142138,0.206460323,0.292285167,0.237566329,0.2528634,0.285355577,0.311358647,0.288766685,0.25323297,0.262324783,0.294846881,0.35524444,0.276985148,0.25834386,0.307484309,0.311413995,0.249131285,0.24115233,0.256366899,0.207972817,0.252346986,0.253970133,0.273690994,0.228153022,0.237531687,0.211121934,0.280501974,0.304148363,0.252763672,0.23307168,0.212845908,0.310131099,0.273421056,0.27430382,0.233343513,0.394036223,0.222761902,0.272278502,0.235533341,0.206000667,0.230723038,0.294162719,0.343315243,0.286099327,0.291252666,0.211105184,0.302370099,0.240504891,0.229905996,0.211592099,0.243394717,0.242515904,0.244297977,0.271163921,0.299084327,0.26255789,0.260659687
G37,0.440149937,0.199555376,0.237663111,0.245533301,0.243689612,0.215669319,0.222224813,0.362550506,0.369533432,0.271769833,0.267850012,0.226378937,0.225328492,0.267769059,0.222194313,0.52463676,0.260174778,0.333747675,0.250879545,0.258122842,0.256886921,0.385569592,0.342055771,0.362696312,0.319715719,0.242076162,0.269876939,0.373179346,0.597474365,0.281088554,0.26860005,0.261172291,0.251300716,0.224424397,0.233722232,0.329323983,1,0.219799424,0.218400712,0.234704509,0.256211721,0.264915439,0.235890027,0.243132552,0.279735088,0.387904276,0.483330935,0.468718812,0.399904727,0.293744376,0.265662365,0.424127741,0.389990292,0.248468925,0.228260784,0.361049378,0.370183935,0.388430557,0.252126008,0.37142713,0.455405371,0.396124908,0.210376548,0.267725391,0.221334854,0.222394288,0.207038351,0.287119341,0.432329766,0.300840038,0.436557584,0.511957777,0.403762666,0.472880085,0.344431147,0.301799089,0.373709729,0.205289542,0.240641262,0.217280189,0.259088523,0.304551048,0.224498922,0.295304861,0.203824945,0.232729,0.256885787,0.26815792,0.307108326,0.293969646,0.211142473,0.274292421,0.203540744,0.208581477,0.239239621,0.237062273,0.225139329,0.249809557,0.296873292,0.246290157
G38,0.207715075,0.186214324,0.225341575,0.245809944,0.195417167,0.214239834,0.225198781,0.196680045,0.297600841,0.24102091,0.245436538,0.244866641,0.20850544,0.258659897,0.206619646,0.226606016,0.276564005,0.201741691,0.258041103,0.227414655,0.194347463,0.254186746,0.238497676,0.203125837,0.185212778,0.279154098,0.258783279,0.288576436,0.223238678,0.228922381,0.254506772,0.253567547,0.22949463,0.221878764,0.256186698,0.259942299,0.219799424,1,0.276091422,0.231759319,0.212979534,0.235150834,0.247938218,0.232172475,0.208625719,0.261625705,0.215004078,0.270996903,0.253967238,0.270321432,0.211791042,0.27343013,0.251487833,0.290228316,0.214722378,0.209412625,0.24085599,0.295927825,0.215742825,0.207420805,0.23839447,0.19277149,0.269361151,0.254453773,0.282074798,0.237830797,0.198766279,0.202548128,0.230081604,0.215825534,0.230398539,0.205753766,0.206013383,0.220131325,0.263869288,0.273018854,0.25896748,0.22062932,0.29815129,0.24721555,0.208269045,0.265236574,0.263705573,0.194039375,0.224024931,0.227885324,0.237476545,0.231733008,0.247196771,0.224390506,0.219649278,0.24016636,0.264529922,0.271370992,0.255569533,0.171592316,0.220347776,0.182537024,0.207369064,0.236717264
G39,0.217082105,0.206467548,0.237089765,0.203839427,0.23942518,0.279466504,0.198710811,0.232029097,0.272435045,0.344303061,0.261708531,0.214287295,0.201884761,0.206344688,0.21098615,0.2871067,0.257870788,0.179364169,0.208197972,0.254474041,0.263276564,0.208952815,0.212034436,0.254276313,0.245283923,0.213065245,0.21900172,0.31323059,0.266621184,0.239785852,0.264229633,0.266377014,0.195635236,0.212648795,0.248447623,0.290255304,0.218400712,0.276091422,1,0.231549299,0.233293174,0.212529904,0.25788015,0.28441876,0.240277507,0.228993451,0.212133719,0.215663433,0.274199705,0.271333917,0.228525618,0.239962461,0.249420025,0.220969418,0.221267697,0.257531557,0.243873331,0.319728746,0.245700523,0.217720172,0.225943951,0.202221894,0.26072968,0.322593542,0.239185481,0.242068313,0.218921856,0.207494426,0.228003489,0.22986228,0.233576116,0.28013629,0.22938273,0.253267628,0.230013232,0.217327527,0.323145851,0.195324985,0.257118195,0.192657407,0.229347401,0.233373807,0.267877907,0.224879505,0.260607909,0.298240198,0.27285703,0.317424085,0.241802269,0.370624249,0.211101023,0.20571752,0.262637111,0.248477334,0.315399196,0.240380928,0.21108852,0.233392512,0.255058324,0.235673156
G40,0.187398385,0.212211702,0.194285721,0.203327531,0.213849944,0.200695348,0.2253878,0.224279713,0.233894162,0.181466925,0.199074134,0.235901826,0.221567126,0.227205396,0.203123714,0.230194014,0.202639578,0.203017692,0.203767959,0.213666718,0.241324867,0.233612839,0.188109277,0.211921486,0.186758547,0.232119135,0.193387446,0.215889405,0.171149737,0.229698208,0.241754526,0.227318869,0.218730924,0.200112167,0.228956794,0.210175679,0.234704509,0.231759319,0.231549299,1,0.211459009,0.169822751,0.209402394,0.181986455,0.195852238,0.202712466,0.233888998,0.211116277,0.237719606,0.221167728,0.177744341,0.211572632,0.19071015,0.224131337,0.202788025,0.196060845,0.239204361,0.204020547,0.240821219,0.209438958,0.183059313,0.215207564,0.184688847,0.210199585,0.201710951,0.208380195,0.201315234,0.205695859,0.218041719,0.199854145,0.189867931,0.179628243,0.250991079,0.241765611,0.204735238,0.19107704,0.206990534,0.18335415,0.213098269,0.243637599,0.201107223,0.221994572,0.176925647,0.256121554,0.174391301,0.222186353,0.202998276,0.206458977,0.174826193,0.202265839,0.209556042,0.211471016,0.230822707,0.189688383,0.20371767,0.189585867,0.189978514,0.21014156,0.211808584,0.201704116
G41,0.310600351,0.186032638,0.21885623,0.27125705,0.205694887,0.243432396,0.207096294,0.263504183,0.32072962,0.221988004,0.223935244,0.216211684,0.208668789,0.272173916,0.282370482,0.30664336,0.236025108,0.226757681,0.262545822,0.22785992,0.256408347,0.275255322,0.26195774,0.227381428,0.314031311,0.254924546,0.213955567,0.309835797,0.269427597,0.195486219,0.275309168,0.236276164,0.188294781,0.219800539,0.201151847,0.283163992,0.256211721,0.212979534,0.233293174,0.211459009,1,0.24929018,0.217774378,0.207031281,0.17972957,0.296326513,0.242649935,0.28292505,0.381814721,0.478295213,0.426701047,0.254698364,0.273115862,0.296828407,0.274687374,0.249073033,0.290156529,0.315442385,0.226601483,0.235597217,0.232209991,0.2570729,0.228822504,0.228027625,0.303262901,0.439353636,0.248597887,0.216921476,0.23194076,0.201408491,0.34725895,0.305113968,0.222308332,0.279540701,0.262970506,0.400252931,0.344439214,0.262522771,0.266983369,0.241845707,0.263922015,0.255480171,0.287018014,0.275325429,0.285600965,0.233750792,0.28661027,0.310789003,0.278389135,0.32368931,0.2247556,0.216305568,0.256931087,0.237068623,0.246544236,0.196956404,0.183894959,0.228767919,0.248555101,0.218405249
G42,0.308244736,0.230989128,0.176818826,0.234762061,0.226577564,0.251762543,0.199865526,0.257818198,0.233094413,0.236595915,0.216884427,0.241811921,0.229521918,0.201464238,0.223800328,0.300865408,0.192742802,0.243507244,0.199173511,0.237647526,0.307689446,0.200235589,0.203142557,0.223121826,0.19672652,0.282987285,0.242652877,0.290087183,0.258104345,0.238194102,0.335442156,0.263705476,0.215244126,0.249602644,0.184930407,0.362105788,0.264915439,0.235150834,0.212529904,0.169822751,0.24929018,1,0.249116438,0.25488811,0.232842834,0.280301808,0.216004051,0.263114577,0.275036906,0.398728381,0.243024452,0.227076894,0.234494258,0.229214824,0.189505109,0.22088035,0.200068679,0.249269177,0.260144167,0.236709263,0.221962535,0.256004189,0.259170316,0.252406389,0.28489979,0.244603646,0.232737175,0.232299536,0.277965986,0.22566023,0.455348118,0.23014251,0.222646492,0.234299466,0.290417055,0.417799612,0.277654026,0.233133057,0.318434719,0.256754853,0.251653037,0.175694888,0.276716679,0.226078328,0.253643785,0.272592939,0.249164264,0.367124136,0.274933484,0.288624846,0.206771535,0.203033658,0.240093081,0.194094996,0.244266519,0.205867146,0.244759314,0.261793613,0.234796117,0.227940646
G43,0.267165047,0.188294701,0.232165588,0.337269525,0.233079944,0.276993791,0.242365854,0.199501988,0.334194645,0.659954628,0.236416957,0.258708627,0.26676125,0.351622402,0.240258734,0.249011305,0.223586981,0.23130053,0.315333774,0.265192638,0.281836727,0.184985537,0.274453299,0.251702288,0.312779573,0.245070824,0.277140182,0.292889472,0.222341979,0.204476502,0.2302772,0.215774999,0.215796492,0.199192585,0.197861189,0.211071507,0.235890027,0.247938218,0.25788015,0.209402394,0.217774378,0.249116438,1,0.430559444,0.333024809,0.233048017,0.213230086,0.262186908,0.333886205,0.24057521,0.280790832,0.216810439,0.25730549,0.230594257,0.203752571,0.291225557,0.244780624,0.254113856,0.219412793,0.212149705,0.261960516,0.328929901,0.27052772,0.381875244,0.264881406,0.290409013,0.216288528,0.243724467,0.199509995,0.244010356,0.264752766,0.237899313,0.197519978,0.325811477,0.251843838,0.242642159,0.206436364,0.22461467,0.243432793,0.253818772,0.302742199,0.256690842,0.211269496,0.211333491,0.210649474,0.306833195,0.215363157,0.228371432,0.310928584,0.291439148,0.30274586,0.286504652,0.333346361,0.320887163,0.371153068,0.197460697,0.202069377,0.228076038,0.209847781,0.280156716
G44,0.322300012,0.235749289,0.262017876,0.204515744,0.219023951,0.265136823,0.211047946,0.246581021,0.263383382,0.473549262,0.270827295,0.289988203,0.209401212,0.285394884,0.217416827,0.23987478,0.277484128,0.220907058,0.266198789,0.273321527,0.213000227,0.264354616,0.2806945,0.252428752,0.264718831,0.208074886,0.254939207,0.340834614,0.234872845,0.178959049,0.370889453,0.211949759,0.161149302,0.22775743,0.21275009,0.327142138,0.243132552,0.232172475,0.28441876,0.181986455,0.207031281,0.25488811,0.430559444,1,0.31835251,0.277727899,0.212186465,0.233108384,0.267661948,0.28757598,0.241387477,0.245073445,0.288069184,0.213579344,0.234569536,0.269994785,0.293865967,0.280500056,0.312842231,0.27960261,0.226786287,0.309549509,0.399312879,0.431456248,0.250680625,0.218131489,0.191053227,0.256383222,0.20784351,0.241490497,0.244083573,0.215229113,0.212734648,0.226447291,0.256089869,0.219984373,0.214423729,0.318897085,0.341225147,0.278618205,0.229140682,0.318313553,0.237927788,0.220104604,0.232792975,0.263718654,0.27234182,0.29715648,0.239633168,0.314555946,0.289829636,0.315817949,0.257183151,0.347785747,0.324435216,0.211726126,0.207387414,0.222652261,0.24537955,0.264226117
